Test	M_c	M_fin			a_c	a_fin	dstg_r	pls_r	temperature		metalicity		H	He			Li			C			N			O			Na			Mg			Al			Si			S			K			Fe			alpha_inverse
test	10.0	317.57812552347804	0.04	0.02	0.0	0.0	8262.84740610313	2.2204460492503128e-16	1.0	1.0000000000000002	1.0000000000000004	1.0000000000000007	0.9999999999999998	1.0000000000000004	1.0000000000000004	0.9999999999999998	1.0000000000000004	1.0000000000000004	1.0000000000000002	1.0000000000000004	1.0000000000000007	2362.060546875
test	10.0	317.50934423541145	1.0	0.02	0.0	0.0	456.0198261731339	-0.17066284293413503	1.0	1.0000018467906278	0.9888765866873919	0.9989803080399694	0.99970232055956	0.8549729037690159	0.5303597953773412	0.3116031561416519	0.2068569687320438	0.3179794229771082	0.753339693948138	0.530359795377341	0.31797942297710824	20.21484375
test	10.0	318.04948831382086	2.0	0.02	0.0	0.0	244.37497404138912	-0.24200747505679393	1.0	1.0000702846596048	0.57666813641514	0.961192838421923	0.9886709961474311	0.8168633597606264	0.23361078336715443	0.1337838161630513	0.08543261540423142	0.13735010787808236	0.3287997494888124	0.23361078336715435	0.13735010787808233	8.41796875
test	10.0	317.6598864822277	5.0	0.02	0.0	0.0	107.12990524933373	-0.29189484746886024	1.0	1.0001374529153813	0.1721066993844025	0.9241063764623605	0.9778443174280215	0.792231327386581	0.06971068443667106	0.040769468412331915	0.026217711091457686	0.04212784518230919	0.10089442028342226	0.06971068443667103	0.0421278451823092	2.5732421875
test	10.0	318.04930984187723	7.0	0.02	0.0	0.0	79.13989845648244	-0.3096132727955477	1.0	1.000146691317835	0.11646283414627198	0.9190054600067958	0.9763552030525611	0.7739366847759392	0.043386426885035925	0.02674110140800183	0.01938135510678625	0.02674110140800183	0.07220467621813163	0.043386426885035925	0.026741101408001827	1.6875
test	10.0	318.00830926436373	10.0	0.02	0.0	0.0	57.40949474513171	-0.33087552674137516	1.0	1.0001535882570785	0.07492184697863476	0.9151973653656895	0.9752435031212676	0.7487377330372031	0.027403672629750037	0.018573003820235853	0.012832059546720212	0.01970857996161518	0.0447780129924731	0.027403672629750037	0.019708579961615177	1.07421875
test	10.0	317.6649587635782	12.0	0.02	0.0	0.0	48.721494694464994	-0.3413810284337233	1.0	1.0001568298662293	0.05539729566500392	0.9134075345432434	0.9747209964637752	0.7368655346295052	0.027831748477371163	0.012910835986709526	0.006875599555448345	0.012910835986709526	0.03640872730561803	0.027831748477371153	0.012910835986709526	0.8525390625
test	10.0	317.9077215488328	15.0	0.02	0.0	0.0	39.856723293612596	-0.3562088162976278	1.0	1.0001583274312564	0.04637730471087857	0.9059790953085698	0.9744796078014525	0.7210438398630111	0.02014704643874839	0.011934820445827537	0.0068017802031122504	0.012950151331246128	0.02818751102881867	0.020147046438748387	0.01295015133124613	0.6396484375
test	10.0	318.03266897870316	20.0	0.02	0.0	0.0	30.764986482724467	-0.39104269623909343	1.0	1.0001612197563092	0.02895652809401639	0.8831557106156539	0.9740134013511847	0.6886435478435082	0.013164144954001943	0.006785859194426185	0.0067858591944261835	0.0067858591944261835	0.020617968145351474	0.013164144954001943	0.0067858591944261835	0.44482421875

test	10.0	317.91777890649456	30.0	0.02	0.1	0.7	21.358689164873052	1.0179436886941595	1.0	0.9994601111589108	4.251807016073083	2.1894581936931456	1.087023296335261	2.952303386421589	4.255094144526408	4.256347698797389	4.2626850855663685	4.255094144526404	4.247539775573695	4.255094144526408	4.255094144526406	0.2353515625
test	10.0	317.91777890649456	30.0	0.02	0.1	0.7	21.358689164873052	1.0203656539939303	1.0	0.9994601111589108	4.251807016073083	2.1894581936931456	1.087023296335261	2.952303386421589	4.255094144526408	4.256347698797389	4.2626850855663685	4.255094144526404	4.247539775573695	4.255094144526408	4.255094144526406	0.2353515625
test	10.0	3179.0370914645373	30.0	0.02	0.0	0.0	21.358689164873052	-0.6759064093427286	1.0	1.0001642261624586	0.010848629084769862	0.6934289182394663	0.9735288064617268	0.468737128078348	0.003459990714278799	0.003459990714278798	0.0008583481643536862	0.0034599907142787985	0.006862712738766476	0.0034599907142787985	0.0034599907142787985	1.39453125
test	10.0	3180.8260259761996	50.0	0.02	0.0	0.0	13.486856008148756	-1.020366436424323	1.0	1.0001649001622752	0.0067890576217895585	0.4733746947283555	0.9734201661615274	0.3033115519675196	0.0033430032489332813	0.0007120119745036899	0.0007120119745036897	0.0007120119745036896	0.0033430032489332817	0.0033430032489332813	0.0007120119745036896	0.6953125
test	10.0	3180.8260259761996	50.0	0.02	0.0	0.0	13.486856008148756	-0.4431395128583687	1.0	1.0001649001622752	0.0067890576217895585	0.4733746947283555	0.9734201661615274	0.3033115519675196	0.0033430032489332813	0.0007120119745036899	0.0007120119745036897	0.0007120119745036896	0.0033430032489332817	0.0033430032489332813	0.0007120119745036896	0.6953125
test	10.0	3177.0313749677766	20.0	0.02	0.0	0.0	30.764986482724467	-0.22382734594998843	1.0	1.0001626774906989	0.02017644124093558	0.7949256423861638	0.9737784328871004	0.5842646480213468	0.006979379587969122	0.0035977336404224864	0.0035977336404224855	0.0035977336404224855	0.010931255050888622	0.006979379587969122	0.003597733640422485	2.4267578125
test	10.0	3176.9860719876997	6.0	0.02	0.0	0.0	90.91752389384274	-0.13885488109281274	1.0	1.0001497434548223	0.09807949351210588	0.9173202448559834	0.9758632369267324	0.760572694645015	0.03677161059713534	0.024880080371803226	0.011582619604316413	0.025715853163119296	0.05529405350966259	0.036771610597135344	0.025715853163119303	12.6708984375
